machine,sequence,BLOCKCHAIN_SUBMITTED,CONFIRMED,CREATED,MQTT_ACKNOWLEDGED,MQTT_SUBMITTED,RECEIVED,VALIDATED,MQTT_FAILED,SECURITY_REJECTED,BLOCKCHAIN_REJECTED,BLOCKCHAIN_FAILED,latency_creation_mqtt_ms,latency_mqtt_ms,latency_mqtt_ack_ms,latency_validation_ms,latency_edge_ms,latency_blockchain_ms,latency_total_ms,final_status
M01,61180,2026-09-10 17:16:08.759595+00:00,2026-09-10 17:16:08.790790+00:00,2026-09-10 17:16:02.098722+00:00,2026-09-10 17:16:02.099534+00:00,2026-09-10 17:16:02.098921+00:00,2026-09-10 17:16:08.742232+00:00,2026-09-10 17:16:08.742646+00:00,,,,,0.199,6643.311,0.6130000000000001,0.414,16.948999999999998,31.195,6692.068,CONFIRMED
M01,61181,2026-09-10 17:16:08.805987+00:00,2026-09-10 17:16:08.836397+00:00,2026-09-10 17:16:02.126194+00:00,2026-09-10 17:16:02.127071+00:00,2026-09-10 17:16:02.126316+00:00,2026-09-10 17:16:08.791162+00:00,2026-09-10 17:16:08.791424+00:00,,,,,0.122,6664.846,0.755,0.262,14.562999999999999,30.41,6710.2029999999995,CONFIRMED
M01,61182,2026-09-10 17:16:08.856750+00:00,2026-09-10 17:16:08.884994+00:00,2026-09-10 17:16:02.154994+00:00,2026-09-10 17:16:02.156015+00:00,2026-09-10 17:16:02.155160+00:00,2026-09-10 17:16:08.836956+00:00,2026-09-10 17:16:08.837340+00:00,,,,,0.166,6681.796,0.855,0.384,19.41,28.244,6730.0,CONFIRMED
M01,61183,2026-09-10 17:16:08.913813+00:00,2026-09-10 17:16:08.950145+00:00,2026-09-10 17:16:02.183256+00:00,2026-09-10 17:16:02.184308+00:00,2026-09-10 17:16:02.183376+00:00,2026-09-10 17:16:08.885904+00:00,2026-09-10 17:16:08.886281+00:00,,,,,0.12000000000000001,6702.528,0.9319999999999999,0.377,27.532,36.332,6766.889,CONFIRMED
M01,61184,2026-09-10 17:16:08.975037+00:00,2026-09-10 17:16:09.023906+00:00,2026-09-10 17:16:02.211838+00:00,2026-09-10 17:16:02.212746+00:00,2026-09-10 17:16:02.211986+00:00,2026-09-10 17:16:08.950730+00:00,2026-09-10 17:16:08.951126+00:00,,,,,0.148,6738.744,0.76,0.39599999999999996,23.911,48.869,6812.068,CONFIRMED
M01,61185,2026-09-10 17:16:09.047467+00:00,2026-09-10 17:16:09.082724+00:00,2026-09-10 17:16:02.240691+00:00,2026-09-10 17:16:02.241401+00:00,2026-09-10 17:16:02.240834+00:00,2026-09-10 17:16:09.024674+00:00,2026-09-10 17:16:09.025193+00:00,,,,,0.14300000000000002,6783.839999999999,0.5670000000000001,0.519,22.273999999999997,35.257,6842.032999999999,CONFIRMED
M01,61186,2026-09-10 17:16:09.101752+00:00,2026-09-10 17:16:09.138432+00:00,2026-09-10 17:16:02.268831+00:00,2026-09-10 17:16:02.269696+00:00,2026-09-10 17:16:02.269049+00:00,2026-09-10 17:16:09.083181+00:00,2026-09-10 17:16:09.083519+00:00,,,,,0.21800000000000003,6814.132,0.647,0.33799999999999997,18.233,36.68,6869.601000000001,CONFIRMED
M01,61187,2026-09-10 17:16:09.163937+00:00,2026-09-10 17:16:09.193849+00:00,2026-09-10 17:16:02.296481+00:00,2026-09-10 17:16:02.299370+00:00,2026-09-10 17:16:02.296618+00:00,2026-09-10 17:16:09.139108+00:00,2026-09-10 17:16:09.139594+00:00,,,,,0.13699999999999998,6842.49,2.7520000000000002,0.486,24.343,29.912000000000003,6897.368,CONFIRMED
M01,61188,2026-09-10 17:16:09.212595+00:00,2026-09-10 17:16:09.244691+00:00,2026-09-10 17:16:02.325848+00:00,2026-09-10 17:16:02.328028+00:00,2026-09-10 17:16:02.325993+00:00,2026-09-10 17:16:09.194325+00:00,2026-09-10 17:16:09.194623+00:00,,,,,0.145,6868.331999999999,2.0349999999999997,0.298,17.971999999999998,32.096,6918.843,CONFIRMED
M01,61189,2026-09-10 17:16:09.267114+00:00,2026-09-10 17:16:09.300257+00:00,2026-09-10 17:16:02.354842+00:00,2026-09-10 17:16:02.355692+00:00,2026-09-10 17:16:02.354966+00:00,2026-09-10 17:16:09.245158+00:00,2026-09-10 17:16:09.245522+00:00,,,,,0.124,6890.192,0.726,0.364,21.592,33.143,6945.415,CONFIRMED
M01,61190,2026-09-10 17:16:09.323648+00:00,2026-09-10 17:16:09.350635+00:00,2026-09-10 17:16:02.382551+00:00,2026-09-10 17:16:02.383589+00:00,2026-09-10 17:16:02.382638+00:00,2026-09-10 17:16:09.301370+00:00,2026-09-10 17:16:09.302038+00:00,,,,,0.087,6918.732,0.9510000000000001,0.6679999999999999,21.61,26.987000000000002,6968.084,CONFIRMED
M01,61191,2026-09-10 17:16:09.370623+00:00,2026-09-10 17:16:09.402543+00:00,2026-09-10 17:16:02.410669+00:00,2026-09-10 17:16:02.411280+00:00,2026-09-10 17:16:02.410814+00:00,2026-09-10 17:16:09.351203+00:00,2026-09-10 17:16:09.351781+00:00,,,,,0.145,6940.389,0.46599999999999997,0.578,18.842000000000002,31.919999999999998,6991.874,CONFIRMED
M01,61192,2026-09-10 17:16:09.421465+00:00,2026-09-10 17:16:09.451871+00:00,2026-09-10 17:16:02.438072+00:00,2026-09-10 17:16:02.438631+00:00,2026-09-10 17:16:02.438175+00:00,2026-09-10 17:16:09.403425+00:00,2026-09-10 17:16:09.403715+00:00,,,,,0.103,6965.25,0.456,0.29,17.75,30.406,7013.799,CONFIRMED
M01,61193,2026-09-10 17:16:09.470608+00:00,2026-09-10 17:16:09.503062+00:00,2026-09-10 17:16:02.465972+00:00,2026-09-10 17:16:02.466739+00:00,2026-09-10 17:16:02.466101+00:00,2026-09-10 17:16:09.452333+00:00,2026-09-10 17:16:09.452747+00:00,,,,,0.129,6986.232,0.638,0.414,17.860999999999997,32.45399999999999,7037.09,CONFIRMED
M01,61194,2026-09-10 17:16:09.523885+00:00,2026-09-10 17:16:09.552816+00:00,2026-09-10 17:16:02.493771+00:00,2026-09-10 17:16:02.494998+00:00,2026-09-10 17:16:02.493917+00:00,2026-09-10 17:16:09.503568+00:00,2026-09-10 17:16:09.503910+00:00,,,,,0.146,7009.651,1.081,0.342,19.975,28.930999999999997,7059.045,CONFIRMED
M01,61195,2026-09-10 17:16:09.571862+00:00,2026-09-10 17:16:09.608969+00:00,2026-09-10 17:16:02.521375+00:00,2026-09-10 17:16:02.522067+00:00,2026-09-10 17:16:02.521551+00:00,2026-09-10 17:16:09.553249+00:00,2026-09-10 17:16:09.553497+00:00,,,,,0.176,7031.697999999999,0.516,0.248,18.365,37.107,7087.594,CONFIRMED
M01,61196,2026-09-10 17:16:09.632545+00:00,2026-09-10 17:16:09.670903+00:00,2026-09-10 17:16:02.549488+00:00,2026-09-10 17:16:02.551110+00:00,2026-09-10 17:16:02.549605+00:00,2026-09-10 17:16:09.609454+00:00,2026-09-10 17:16:09.609839+00:00,,,,,0.11699999999999999,7059.849,1.5050000000000001,0.38499999999999995,22.706,38.358000000000004,7121.415,CONFIRMED
M01,61197,2026-09-10 17:16:09.692880+00:00,2026-09-10 17:16:09.725591+00:00,2026-09-10 17:16:02.579013+00:00,2026-09-10 17:16:02.580989+00:00,2026-09-10 17:16:02.579226+00:00,2026-09-10 17:16:09.671476+00:00,2026-09-10 17:16:09.671892+00:00,,,,,0.213,7092.25,1.7630000000000001,0.416,20.988,32.711,7146.5779999999995,CONFIRMED
M01,61198,2026-09-10 17:16:09.746834+00:00,2026-09-10 17:16:09.777374+00:00,2026-09-10 17:16:02.610487+00:00,2026-09-10 17:16:02.611137+00:00,2026-09-10 17:16:02.610574+00:00,2026-09-10 17:16:09.726102+00:00,2026-09-10 17:16:09.726475+00:00,,,,,0.087,7115.528,0.5630000000000001,0.373,20.358999999999998,30.540000000000003,7166.887,CONFIRMED
M01,61199,2026-09-10 17:16:09.795056+00:00,2026-09-10 17:16:09.830505+00:00,2026-09-10 17:16:02.637776+00:00,2026-09-10 17:16:02.638700+00:00,2026-09-10 17:16:02.637872+00:00,2026-09-10 17:16:09.777860+00:00,2026-09-10 17:16:09.778183+00:00,,,,,0.096,7139.987999999999,0.828,0.323,16.872999999999998,35.449,7192.729,CONFIRMED
M01,61200,2026-09-10 17:16:09.853059+00:00,2026-09-10 17:16:09.885788+00:00,2026-09-10 17:16:02.666584+00:00,2026-09-10 17:16:02.667494+00:00,2026-09-10 17:16:02.666735+00:00,2026-09-10 17:16:09.831306+00:00,2026-09-10 17:16:09.831992+00:00,,,,,0.15100000000000002,7164.571,0.759,0.6859999999999999,21.067,32.729,7219.204000000001,CONFIRMED
M01,61201,2026-09-10 17:16:09.906162+00:00,2026-09-10 17:16:09.936693+00:00,2026-09-10 17:16:02.695000+00:00,2026-09-10 17:16:02.695517+00:00,2026-09-10 17:16:02.695089+00:00,2026-09-10 17:16:09.886393+00:00,2026-09-10 17:16:09.886666+00:00,,,,,0.089,7191.304,0.428,0.273,19.496,30.531,7241.692999999999,CONFIRMED
M01,61202,2026-09-10 17:16:09.953031+00:00,2026-09-10 17:16:09.987526+00:00,2026-09-10 17:16:02.722513+00:00,2026-09-10 17:16:02.723436+00:00,2026-09-10 17:16:02.722714+00:00,2026-09-10 17:16:09.937051+00:00,2026-09-10 17:16:09.937379+00:00,,,,,0.201,7214.337,0.722,0.328,15.652,34.495,7265.013,CONFIRMED
M01,61203,2026-09-10 17:16:10.013480+00:00,2026-09-10 17:16:10.048225+00:00,2026-09-10 17:16:02.750976+00:00,2026-09-10 17:16:02.751910+00:00,2026-09-10 17:16:02.751128+00:00,2026-09-10 17:16:09.987931+00:00,2026-09-10 17:16:09.988254+00:00,,,,,0.152,7236.803,0.782,0.323,25.226,34.745,7297.249,CONFIRMED
M01,61204,2026-09-10 17:16:10.066439+00:00,2026-09-10 17:16:10.096786+00:00,2026-09-10 17:16:02.779021+00:00,2026-09-10 17:16:02.779741+00:00,2026-09-10 17:16:02.779171+00:00,2026-09-10 17:16:10.048764+00:00,2026-09-10 17:16:10.049096+00:00,,,,,0.15,7269.593000000001,0.57,0.332,17.343,30.346999999999998,7317.764999999999,CONFIRMED
M01,61205,2026-09-10 17:16:10.114025+00:00,2026-09-10 17:16:10.142731+00:00,2026-09-10 17:16:02.811806+00:00,2026-09-10 17:16:02.813140+00:00,2026-09-10 17:16:02.811931+00:00,2026-09-10 17:16:10.097235+00:00,2026-09-10 17:16:10.097474+00:00,,,,,0.125,7285.304,1.209,0.23900000000000002,16.551,28.706,7330.924999999999,CONFIRMED
M01,61206,2026-09-10 17:16:10.162820+00:00,2026-09-10 17:16:10.205959+00:00,2026-09-10 17:16:02.840097+00:00,2026-09-10 17:16:02.840761+00:00,2026-09-10 17:16:02.840186+00:00,2026-09-10 17:16:10.143995+00:00,2026-09-10 17:16:10.144331+00:00,,,,,0.089,7303.809,0.575,0.33599999999999997,18.488999999999997,43.138999999999996,7365.862,CONFIRMED
M01,61207,2026-09-10 17:16:10.229984+00:00,2026-09-10 17:16:10.270649+00:00,2026-09-10 17:16:02.869598+00:00,2026-09-10 17:16:02.870700+00:00,2026-09-10 17:16:02.869814+00:00,2026-09-10 17:16:10.207680+00:00,2026-09-10 17:16:10.208007+00:00,,,,,0.216,7337.866,0.886,0.32699999999999996,21.977,40.665,7401.0509999999995,CONFIRMED
M01,61208,2026-09-10 17:16:10.288602+00:00,2026-09-10 17:16:10.318072+00:00,2026-09-10 17:16:02.897596+00:00,2026-09-10 17:16:02.898820+00:00,2026-09-10 17:16:02.897782+00:00,2026-09-10 17:16:10.271057+00:00,2026-09-10 17:16:10.271357+00:00,,,,,0.186,7373.275,1.038,0.3,17.245,29.47,7420.476,CONFIRMED
M01,61209,2026-09-10 17:16:10.341807+00:00,2026-09-10 17:16:10.375760+00:00,2026-09-10 17:16:02.925613+00:00,2026-09-10 17:16:02.926360+00:00,2026-09-10 17:16:02.925719+00:00,2026-09-10 17:16:10.318547+00:00,2026-09-10 17:16:10.318992+00:00,,,,,0.106,7392.8279999999995,0.641,0.44499999999999995,22.814999999999998,33.952999999999996,7450.147,CONFIRMED
M01,61210,2026-09-10 17:16:10.392269+00:00,2026-09-10 17:16:10.419392+00:00,2026-09-10 17:16:02.955868+00:00,2026-09-10 17:16:02.956822+00:00,2026-09-10 17:16:02.956027+00:00,2026-09-10 17:16:10.376225+00:00,2026-09-10 17:16:10.376658+00:00,,,,,0.159,7420.198,0.795,0.433,15.611,27.123,7463.523999999999,CONFIRMED
M01,61211,2026-09-10 17:16:10.438940+00:00,2026-09-10 17:16:10.467729+00:00,2026-09-10 17:16:02.983580+00:00,2026-09-10 17:16:02.984308+00:00,2026-09-10 17:16:02.983755+00:00,2026-09-10 17:16:10.420677+00:00,2026-09-10 17:16:10.420943+00:00,,,,,0.175,7436.9220000000005,0.553,0.266,17.997,28.788999999999998,7484.149,CONFIRMED
M01,61212,2026-09-10 17:16:10.484335+00:00,2026-09-10 17:16:10.515807+00:00,2026-09-10 17:16:03.010921+00:00,2026-09-10 17:16:03.011580+00:00,2026-09-10 17:16:03.011055+00:00,2026-09-10 17:16:10.468116+00:00,2026-09-10 17:16:10.468367+00:00,,,,,0.134,7457.061000000001,0.525,0.251,15.968,31.472,7504.8859999999995,CONFIRMED
M01,61213,2026-09-10 17:16:10.535584+00:00,2026-09-10 17:16:10.572814+00:00,2026-09-10 17:16:03.039247+00:00,2026-09-10 17:16:03.043090+00:00,2026-09-10 17:16:03.039350+00:00,2026-09-10 17:16:10.516256+00:00,2026-09-10 17:16:10.516659+00:00,,,,,0.103,7476.906,3.7399999999999998,0.40299999999999997,18.925,37.23,7533.567,CONFIRMED
M01,61214,2026-09-10 17:16:10.595325+00:00,2026-09-10 17:16:10.621284+00:00,2026-09-10 17:16:03.070583+00:00,2026-09-10 17:16:03.071213+00:00,2026-09-10 17:16:03.070750+00:00,2026-09-10 17:16:10.573949+00:00,2026-09-10 17:16:10.574506+00:00,,,,,0.16699999999999998,7503.1990000000005,0.46299999999999997,0.5569999999999999,20.819,25.959,7550.701,CONFIRMED
M01,61215,2026-09-10 17:16:10.645954+00:00,2026-09-10 17:16:10.673116+00:00,2026-09-10 17:16:03.099489+00:00,2026-09-10 17:16:03.100166+00:00,2026-09-10 17:16:03.099648+00:00,2026-09-10 17:16:10.621632+00:00,2026-09-10 17:16:10.621889+00:00,,,,,0.159,7521.9839999999995,0.518,0.257,24.065,27.162,7573.627,CONFIRMED
M01,61216,2026-09-10 17:16:10.694554+00:00,2026-09-10 17:16:10.726699+00:00,2026-09-10 17:16:03.127839+00:00,2026-09-10 17:16:03.129041+00:00,2026-09-10 17:16:03.127960+00:00,2026-09-10 17:16:10.673766+00:00,2026-09-10 17:16:10.674347+00:00,,,,,0.121,7545.806,1.081,0.5810000000000001,20.207,32.145,7598.860000000001,CONFIRMED
M01,61217,2026-09-10 17:16:10.752400+00:00,2026-09-10 17:16:10.785677+00:00,2026-09-10 17:16:03.160448+00:00,2026-09-10 17:16:03.161118+00:00,2026-09-10 17:16:03.160603+00:00,2026-09-10 17:16:10.727310+00:00,2026-09-10 17:16:10.727704+00:00,,,,,0.155,7566.707,0.515,0.39399999999999996,24.695999999999998,33.277,7625.229,CONFIRMED
M01,61218,2026-09-10 17:16:10.807085+00:00,2026-09-10 17:16:10.840340+00:00,2026-09-10 17:16:03.189938+00:00,2026-09-10 17:16:03.191859+00:00,2026-09-10 17:16:03.190070+00:00,2026-09-10 17:16:10.786187+00:00,2026-09-10 17:16:10.786551+00:00,,,,,0.132,7596.116999999999,1.789,0.364,20.534,33.255,7650.402,CONFIRMED
M01,61219,2026-09-10 17:16:10.856720+00:00,2026-09-10 17:16:10.887179+00:00,2026-09-10 17:16:03.219067+00:00,2026-09-10 17:16:03.219954+00:00,2026-09-10 17:16:03.219171+00:00,2026-09-10 17:16:10.840904+00:00,2026-09-10 17:16:10.841170+00:00,,,,,0.104,7621.733,0.7829999999999999,0.266,15.549999999999999,30.459,7668.112,CONFIRMED
M01,61220,2026-09-10 17:16:10.909370+00:00,2026-09-10 17:16:10.944549+00:00,2026-09-10 17:16:03.248970+00:00,2026-09-10 17:16:03.249556+00:00,2026-09-10 17:16:03.249112+00:00,2026-09-10 17:16:10.887652+00:00,2026-09-10 17:16:10.887932+00:00,,,,,0.14200000000000002,7638.54,0.444,0.27999999999999997,21.438,35.179,7695.579000000001,CONFIRMED
M01,61221,2026-09-10 17:16:10.970623+00:00,2026-09-10 17:16:10.999026+00:00,2026-09-10 17:16:03.276318+00:00,2026-09-10 17:16:03.277059+00:00,2026-09-10 17:16:03.276428+00:00,2026-09-10 17:16:10.945116+00:00,2026-09-10 17:16:10.945401+00:00,,,,,0.11,7668.687999999999,0.631,0.285,25.222,28.403000000000002,7722.708,CONFIRMED
M01,61222,2026-09-10 17:16:11.020064+00:00,2026-09-10 17:16:11.054511+00:00,2026-09-10 17:16:03.303985+00:00,2026-09-10 17:16:03.305545+00:00,2026-09-10 17:16:03.304070+00:00,2026-09-10 17:16:10.999399+00:00,2026-09-10 17:16:10.999658+00:00,,,,,0.085,7695.329,1.4749999999999999,0.259,20.406,34.446999999999996,7750.526,CONFIRMED
M01,61223,2026-09-10 17:16:11.077053+00:00,2026-09-10 17:16:11.104885+00:00,2026-09-10 17:16:03.343911+00:00,2026-09-10 17:16:03.345739+00:00,2026-09-10 17:16:03.344136+00:00,2026-09-10 17:16:11.055135+00:00,2026-09-10 17:16:11.055524+00:00,,,,,0.225,7710.999,1.603,0.389,21.529,27.832,7760.974,CONFIRMED
M01,61224,2026-09-10 17:16:11.120190+00:00,2026-09-10 17:16:11.152769+00:00,2026-09-10 17:16:03.373402+00:00,2026-09-10 17:16:03.374721+00:00,2026-09-10 17:16:03.373547+00:00,2026-09-10 17:16:11.105220+00:00,2026-09-10 17:16:11.105438+00:00,,,,,0.145,7731.673,1.174,0.21800000000000003,14.751999999999999,32.57899999999999,7779.366999999999,CONFIRMED
M01,61225,2026-09-10 17:16:11.182083+00:00,2026-09-10 17:16:11.218766+00:00,2026-09-10 17:16:03.402210+00:00,2026-09-10 17:16:03.403152+00:00,2026-09-10 17:16:03.402312+00:00,2026-09-10 17:16:11.153158+00:00,2026-09-10 17:16:11.153485+00:00,,,,,0.102,7750.8460000000005,0.8400000000000001,0.32699999999999996,28.598,36.683,7816.5560000000005,CONFIRMED
M01,61226,2026-09-10 17:16:11.239917+00:00,2026-09-10 17:16:11.271100+00:00,2026-09-10 17:16:03.430191+00:00,2026-09-10 17:16:03.430851+00:00,2026-09-10 17:16:03.430369+00:00,2026-09-10 17:16:11.219157+00:00,2026-09-10 17:16:11.219438+00:00,,,,,0.178,7788.7880000000005,0.482,0.281,20.479,31.183,7840.909,CONFIRMED
M01,61227,2026-09-10 17:16:11.292752+00:00,2026-09-10 17:16:11.329993+00:00,2026-09-10 17:16:03.457978+00:00,2026-09-10 17:16:03.458987+00:00,2026-09-10 17:16:03.458173+00:00,2026-09-10 17:16:11.271597+00:00,2026-09-10 17:16:11.272009+00:00,,,,,0.195,7813.424,0.8140000000000001,0.412,20.743000000000002,37.24100000000001,7872.015,CONFIRMED
M01,61228,2026-09-10 17:16:11.358743+00:00,2026-09-10 17:16:11.388437+00:00,2026-09-10 17:16:03.486533+00:00,2026-09-10 17:16:03.494006+00:00,2026-09-10 17:16:03.486704+00:00,2026-09-10 17:16:11.330526+00:00,2026-09-10 17:16:11.330922+00:00,,,,,0.171,7843.822,7.3020000000000005,0.39599999999999996,27.820999999999998,29.694000000000003,7901.904,CONFIRMED
M01,61229,2026-09-10 17:16:11.408535+00:00,2026-09-10 17:16:11.434319+00:00,2026-09-10 17:16:03.521545+00:00,2026-09-10 17:16:03.524719+00:00,2026-09-10 17:16:03.521698+00:00,2026-09-10 17:16:11.389074+00:00,2026-09-10 17:16:11.389497+00:00,,,,,0.153,7867.376,3.021,0.423,19.038,25.784000000000002,7912.773999999999,CONFIRMED
M01,61230,2026-09-10 17:16:11.451395+00:00,2026-09-10 17:16:11.480613+00:00,2026-09-10 17:16:03.551068+00:00,2026-09-10 17:16:03.551682+00:00,2026-09-10 17:16:03.551209+00:00,2026-09-10 17:16:11.434781+00:00,2026-09-10 17:16:11.435051+00:00,,,,,0.14100000000000001,7883.572,0.47300000000000003,0.27,16.344,29.218,7929.545,CONFIRMED
M01,61231,2026-09-10 17:16:11.499002+00:00,2026-09-10 17:16:11.531354+00:00,2026-09-10 17:16:03.579034+00:00,2026-09-10 17:16:03.579994+00:00,2026-09-10 17:16:03.579269+00:00,2026-09-10 17:16:11.480971+00:00,2026-09-10 17:16:11.481206+00:00,,,,,0.235,7901.702,0.725,0.235,17.796,32.352,7952.320000000001,CONFIRMED
M01,61232,2026-09-10 17:16:11.552269+00:00,2026-09-10 17:16:11.587528+00:00,2026-09-10 17:16:03.606515+00:00,2026-09-10 17:16:03.607394+00:00,2026-09-10 17:16:03.606660+00:00,2026-09-10 17:16:11.531895+00:00,2026-09-10 17:16:11.532287+00:00,,,,,0.145,7925.235,0.734,0.392,19.982,35.259,7981.013,CONFIRMED
M01,61233,2026-09-10 17:16:11.611546+00:00,2026-09-10 17:16:11.644561+00:00,2026-09-10 17:16:03.636914+00:00,2026-09-10 17:16:03.638329+00:00,2026-09-10 17:16:03.637006+00:00,2026-09-10 17:16:11.588144+00:00,2026-09-10 17:16:11.588432+00:00,,,,,0.092,7951.138,1.323,0.28800000000000003,23.114,33.015,8007.647000000001,CONFIRMED
M01,61234,2026-09-10 17:16:11.664268+00:00,2026-09-10 17:16:11.696050+00:00,2026-09-10 17:16:03.666872+00:00,2026-09-10 17:16:03.667730+00:00,2026-09-10 17:16:03.666981+00:00,2026-09-10 17:16:11.645161+00:00,2026-09-10 17:16:11.645516+00:00,,,,,0.10900000000000001,7978.18,0.749,0.355,18.752000000000002,31.781999999999996,8029.178,CONFIRMED
M01,61235,2026-09-10 17:16:11.714930+00:00,2026-09-10 17:16:11.745305+00:00,2026-09-10 17:16:03.695377+00:00,2026-09-10 17:16:03.697246+00:00,2026-09-10 17:16:03.695559+00:00,2026-09-10 17:16:11.696570+00:00,2026-09-10 17:16:11.696987+00:00,,,,,0.182,8001.011,1.6869999999999998,0.417,17.943,30.375,8049.928,CONFIRMED
M01,61236,2026-09-10 17:16:11.763616+00:00,2026-09-10 17:16:11.798951+00:00,2026-09-10 17:16:03.724507+00:00,2026-09-10 17:16:03.725157+00:00,2026-09-10 17:16:03.724678+00:00,2026-09-10 17:16:11.745845+00:00,2026-09-10 17:16:11.746191+00:00,,,,,0.171,8021.167,0.479,0.34600000000000003,17.425,35.335,8074.4439999999995,CONFIRMED
M01,61237,2026-09-10 17:16:11.817504+00:00,2026-09-10 17:16:11.848461+00:00,2026-09-10 17:16:03.753410+00:00,2026-09-10 17:16:03.754634+00:00,2026-09-10 17:16:03.753545+00:00,2026-09-10 17:16:11.799264+00:00,2026-09-10 17:16:11.799559+00:00,,,,,0.135,8045.719,1.089,0.29500000000000004,17.945,30.956999999999997,8095.0509999999995,CONFIRMED
M01,61238,2026-09-10 17:16:11.864745+00:00,2026-09-10 17:16:11.897081+00:00,2026-09-10 17:16:03.781342+00:00,2026-09-10 17:16:03.782303+00:00,2026-09-10 17:16:03.781597+00:00,2026-09-10 17:16:11.849595+00:00,2026-09-10 17:16:11.849896+00:00,,,,,0.255,8067.998,0.7060000000000001,0.301,14.849,32.336,8115.739,CONFIRMED
M01,61239,2026-09-10 17:16:11.920213+00:00,2026-09-10 17:16:11.952004+00:00,2026-09-10 17:16:03.809392+00:00,2026-09-10 17:16:03.811870+00:00,2026-09-10 17:16:03.809537+00:00,2026-09-10 17:16:11.897594+00:00,2026-09-10 17:16:11.897961+00:00,,,,,0.145,8088.056999999999,2.333,0.367,22.252000000000002,31.791,8142.612,CONFIRMED
M01,61240,2026-09-10 17:16:11.967699+00:00,2026-09-10 17:16:11.993846+00:00,2026-09-10 17:16:03.839347+00:00,2026-09-10 17:16:03.840178+00:00,2026-09-10 17:16:03.839485+00:00,2026-09-10 17:16:11.952403+00:00,2026-09-10 17:16:11.952654+00:00,,,,,0.13799999999999998,8112.918000000001,0.6930000000000001,0.251,15.045,26.147,8154.499,CONFIRMED
M01,61241,2026-09-10 17:16:12.012031+00:00,2026-09-10 17:16:12.057558+00:00,2026-09-10 17:16:03.867102+00:00,2026-09-10 17:16:03.867741+00:00,2026-09-10 17:16:03.867208+00:00,2026-09-10 17:16:11.994232+00:00,2026-09-10 17:16:11.994503+00:00,,,,,0.106,8127.024,0.533,0.27099999999999996,17.528,45.527,8190.455999999999,CONFIRMED
M01,61242,2026-09-10 17:16:12.083763+00:00,2026-09-10 17:16:12.115678+00:00,2026-09-10 17:16:03.894845+00:00,2026-09-10 17:16:03.895905+00:00,2026-09-10 17:16:03.895016+00:00,2026-09-10 17:16:12.058131+00:00,2026-09-10 17:16:12.058417+00:00,,,,,0.171,8163.115,0.889,0.28600000000000003,25.346,31.915,8220.833,CONFIRMED
M01,61243,2026-09-10 17:16:12.135081+00:00,2026-09-10 17:16:12.162881+00:00,2026-09-10 17:16:03.923413+00:00,2026-09-10 17:16:03.925240+00:00,2026-09-10 17:16:03.923508+00:00,2026-09-10 17:16:12.116234+00:00,2026-09-10 17:16:12.116509+00:00,,,,,0.095,8192.726,1.732,0.275,18.572000000000003,27.799999999999997,8239.468,CONFIRMED
M01,61244,2026-09-10 17:16:12.183083+00:00,2026-09-10 17:16:12.225136+00:00,2026-09-10 17:16:03.954916+00:00,2026-09-10 17:16:03.955773+00:00,2026-09-10 17:16:03.955034+00:00,2026-09-10 17:16:12.163340+00:00,2026-09-10 17:16:12.163641+00:00,,,,,0.118,8208.306,0.739,0.301,19.442,42.053,8270.22,CONFIRMED
M01,61245,2026-09-10 17:16:12.243843+00:00,2026-09-10 17:16:12.276525+00:00,2026-09-10 17:16:03.983709+00:00,2026-09-10 17:16:03.985307+00:00,2026-09-10 17:16:03.983847+00:00,2026-09-10 17:16:12.225923+00:00,2026-09-10 17:16:12.226330+00:00,,,,,0.13799999999999998,8242.076000000001,1.46,0.40700000000000003,17.513,32.682,8292.816,CONFIRMED
M01,61246,2026-09-10 17:16:12.292505+00:00,2026-09-10 17:16:12.331530+00:00,2026-09-10 17:16:04.012594+00:00,2026-09-10 17:16:04.013655+00:00,2026-09-10 17:16:04.012836+00:00,2026-09-10 17:16:12.277043+00:00,2026-09-10 17:16:12.277338+00:00,,,,,0.242,8264.207,0.819,0.29500000000000004,15.167,39.025,8318.936000000002,CONFIRMED
M01,61247,2026-09-10 17:16:12.348292+00:00,2026-09-10 17:16:12.378750+00:00,2026-09-10 17:16:04.042961+00:00,2026-09-10 17:16:04.044416+00:00,2026-09-10 17:16:04.043197+00:00,2026-09-10 17:16:12.332001+00:00,2026-09-10 17:16:12.332271+00:00,,,,,0.236,8288.804,1.219,0.27,16.021,30.458,8335.789,CONFIRMED
M01,61248,2026-09-10 17:16:12.401678+00:00,2026-09-10 17:16:12.430333+00:00,2026-09-10 17:16:04.072306+00:00,2026-09-10 17:16:04.073696+00:00,2026-09-10 17:16:04.072449+00:00,2026-09-10 17:16:12.379333+00:00,2026-09-10 17:16:12.379778+00:00,,,,,0.14300000000000002,8306.884,1.247,0.44499999999999995,21.9,28.655,8358.027,CONFIRMED
M01,61249,2026-09-10 17:16:12.453276+00:00,2026-09-10 17:16:12.486761+00:00,2026-09-10 17:16:04.102137+00:00,2026-09-10 17:16:04.102804+00:00,2026-09-10 17:16:04.102288+00:00,2026-09-10 17:16:12.430995+00:00,2026-09-10 17:16:12.431297+00:00,,,,,0.15100000000000002,8328.707,0.516,0.30200000000000005,21.979,33.485,8384.624,CONFIRMED
